AT1G44990	AT1G44990	Gene Expression
AT1G34820	AT1G34820	Gene Expression
AT1G72340	AT1G72340	Gene Expression
AT1G20220	AT1G20220	Gene Expression
AT1G78480	AT1G78480	Gene Expression
AT1G34540	CYP94D1	Gene Expression
AT1G75060	AT1G75060	Gene Expression
AT1G77540	AT1G77540	Gene Expression
AT1G70250	AT1G70250	Gene Expression
AT1G05140	ARASP2	Gene Expression
AT1G11440	AT1G11440	Gene Expression
AT1G55060	UBQ12	Gene Expression
AT1G18530	CML15	Gene Expression
AT1G70900	AT1G70900	Gene Expression
AT1G48100	AT1G48100	Gene Expression
AT1G02770	AT1G02770	Gene Expression
AT1G27000	AT1G27000	Gene Expression
AT1G68730	AT1G68730	Gene Expression
AT1G36020	AT1G36020	Gene Expression
AT1G33290	AT1G33290	Gene Expression
AT1G24190	SNL3	Gene Expression
AT1G51020	AT1G51020	Gene Expression
AT1G29790	AT1G29790	Gene Expression
AT1G12540	BHLH55	Gene Expression
AT1G62290	APA2	Gene Expression
AT1G75450	CKX5	Gene Expression
AT1G07910	ATRNL	Gene Expression
AT1G19570	DHAR1	Gene Expression
AT1G48180	AT1G48180	Gene Expression
AT1G75860	AT1G75860	Gene Expression
AT1G54310	AT1G54310	Gene Expression
AT1G52870	AT1G52870	Gene Expression
AT1G54630	ACP3	Gene Expression
AT1G61750	CRRSP1	Gene Expression
AT1G76870	AT1G76870	Gene Expression
AT1G09850	XBCP3	Gene Expression
AT1G06010	AT1G06010	Gene Expression
AT1G29480	AT1G29480	Gene Expression
AT1G11591	AT1G11591	Gene Expression
AT1G76185	AT1G76185	Gene Expression
AT1G79940	ERDJ2A	Gene Expression
AT1G08900	SUGTL3	Gene Expression
AT1G64260	AT1G64260	Gene Expression
AT1G22740	RABG3B	Gene Expression
AT1G08720	EDR1	Gene Expression
AT1G06990	AT1G06990	Gene Expression
AT1G25240	AT1G25240	Gene Expression
AT1G56650	MYB75	Gene Expression
AT1G69100	AT1G69100	Gene Expression
AT1G48380	RHL1	Gene Expression
AT1G73325	AT1G73325	Gene Expression
AT1G59124	RDL5	Gene Expression
AT1G78510	SPS1	Gene Expression
AT1G76250	AT1G76250	Gene Expression
AT1G23750	AT1G23750	Gene Expression
AT1G15420	AT1G15420	Gene Expression
AT1G18975	AT1G18975	Gene Expression
AT1G76120	AT1G76120	Gene Expression
AT1G78920	AVPL1	Gene Expression
AT1G26660	AT1G26660	Gene Expression
AT1G20140	ASK4	Gene Expression
AT1G15270	AT1G15270	Gene Expression
AT1G28580	AT1G28580	Gene Expression
AT1G34190	NAC017	Gene Expression
AT1G14370	PBL2	Gene Expression
AT1G24800	AT1G24800	Gene Expression
AT1G50000	AT1G50000	Gene Expression
AT1G69230	SP1L2	Gene Expression
AT1G30610	EMB2279	Gene Expression
AT1G34817	AT1G34817	Gene Expression
AT1G14390	AT1G14390	Gene Expression
AT1G17110	UBP15	Gene Expression
AT1G49000	AT1G49000	Gene Expression
AT1G60460	AT1G60460	Gene Expression
AT1G80010	FRS8	Gene Expression
AT1G18220	ATPUP9	Gene Expression
AT1G30270	CIPK23	Gene Expression
AT1G70320	UPL2	Gene Expression
AT1G61670	AT1G61670	Gene Expression
AT1G67940	ABCI17	Gene Expression
AT1G41880	RPL35AB	Gene Expression
AT1G77740	PIP5K2	Gene Expression
AT1G62000	AT1G62000	Gene Expression
AT1G08760	AT1G08760	Gene Expression
AT1G59724	AT1G59724	Gene Expression
AT1G35420	AT1G35420	Gene Expression
AT1G35750	APUM10	Gene Expression
AT1G06100	AT1G06100	Gene Expression
AT1G31240	AT1G31240	Gene Expression
AT1G19330	AT1G19330	Gene Expression
AT1G07000	ATEXO70B2	Gene Expression
AT1G60140	TPS10	Gene Expression
AT1G78620	AT1G78620	Gene Expression
AT1G24600	AT1G24600	Gene Expression
AT1G14260	AT1G14260	Gene Expression
AT1G01190	CYP78A8	Gene Expression
AT1G59920	AT1G59920	Gene Expression
AT1G07705	AT1G07705	Gene Expression
AT1G08520	CHLD	Gene Expression
AT1G30810	JMJ18	Gene Expression
AT1G06390	ASK9	Gene Expression
AT1G70580	GGAT2	Gene Expression
AT1G25550	HHO3	Gene Expression
AT1G51530	AT1G51530	Gene Expression
AT1G55390	AT1G55390	Gene Expression
AT1G47420	SDH5	Gene Expression
AT1G34403	AT1G34403	Gene Expression
AT1G22000	AT1G22000	Gene Expression
AT1G53875	AT1G53875	Gene Expression
AT1G09510	AT1G09510	Gene Expression
AT1G46840	AT1G46840	Gene Expression
AT1G77780	AT1G77780	Gene Expression
AT1G02490	AT1G02490	Gene Expression
AT1G22020	SHM6	Gene Expression
AT1G66650	AT1G66650	Gene Expression
AT1G73260	KTI1	Gene Expression
AT1G77250	AT1G77250	Gene Expression
AT1G16780	AVPL2	Gene Expression
AT1G62430	CDS1	Gene Expression
AT1G48640	AT1G48640	Gene Expression
AT1G23810	AT1G23810	Gene Expression
AT1G21110	IGMT3	Gene Expression
AT1G56600	GOLS2	Gene Expression
AT1G02440	ATARFD1A	Gene Expression
AT1G66145	CLE18	Gene Expression
AT1G17410	AT1G17410	Gene Expression
AT1G31750	AT1G31750	Gene Expression
AT1G12440	SAP1	Gene Expression
AT1G77290	TCHQD	Gene Expression
AT1G34140	PAB1	Gene Expression
AT1G57630	AT1G57630	Gene Expression
AT1G01520	AT1G01520	Gene Expression
AT1G53500	RHM2	Gene Expression
AT1G16240	SYP51	Gene Expression
AT1G78600	LZF1	Gene Expression
AT1G80170	AT1G80170	Gene Expression
AT1G30974	AT1G30974	Gene Expression
AT1G22200	AT1G22200	Gene Expression
AT1G08270	AT1G08270	Gene Expression
AT1G29580	AT1G29580	Gene Expression
AT1G55535	AT1G55535	Gene Expression
AT1G31460	AT1G31460	Gene Expression
AT1G53840	PME1	Gene Expression
AT1G64200	VHA-E3	Gene Expression
AT1G58470	RBP1	Gene Expression
AT1G71260	WHY2	Gene Expression
AT1G21970	NFYB9	Gene Expression
AT1G63000	NRS/ER	Gene Expression
AT1G77480	AT1G77480	Gene Expression
AT1G71910	AT1G71910	Gene Expression
AT1G67250	AT1G67250	Gene Expression
AT1G16900	ALG9	Gene Expression
AT1G28040	ATL20	Gene Expression
AT1G16720	HCF173	Gene Expression
AT1G14170	AT1G14170	Gene Expression
AT1G68090	ANN5	Gene Expression
AT1G16440	RHS3	Gene Expression
AT1G64700	AT1G64700	Gene Expression
AT1G10910	AT1G10910	Gene Expression
AT1G69210	AT1G69210	Gene Expression
AT1G14010	AT1G14010	Gene Expression
AT1G65165	AT1G65165	Gene Expression
AT1G08050	AT1G08050	Gene Expression
AT1G09080	MED37B	Gene Expression
AT1G22240	APUM8	Gene Expression
AT1G53830	PME2	Gene Expression
AT1G03900	ATNAP4	Gene Expression
AT1G33910	IAN5	Gene Expression
AT1G53240	mMDH1	Gene Expression
AT1G23690	AT1G23690	Gene Expression
AT1G67460	AT1G67460	Gene Expression
AT1G26300	AT1G26300	Gene Expression
AT1G09760	U2A'	Gene Expression
AT1G47300	AT1G47300	Gene Expression
AT1G08470	SSL3	Gene Expression
AT1G63810	AT1G63810	Gene Expression
AT1G46408	AGL97	Gene Expression
AT1G21880	LYM1	Gene Expression
AT1G67910	AT1G67910	Gene Expression
AT1G61370	AT1G61370	Gene Expression
AT1G52980	NUG2	Gene Expression
AT1G66660	AT1G66660	Gene Expression
AT1G66130	AT1G66130	Gene Expression
AT1G35550	AT1G35550	Gene Expression
AT1G77570	AT1G77570	Gene Expression
AT1G62300	WRKY6	Gene Expression
AT1G18130	AT1G18130	Gene Expression
AT1G14810	AT1G14810	Gene Expression
AT1G62480	AT1G62480	Gene Expression
AT1G48405	AT1G48405	Gene Expression
AT1G67855	AT1G67855	Gene Expression
AT1G50190	AT1G50190	Gene Expression
AT1G54330	ANAC020	Gene Expression
AT1G03130	PSAD2	Gene Expression
AT1G70070	ISE2	Gene Expression
AT1G21680	AT1G21680	Gene Expression
AT1G68870	ATSOFL2	Gene Expression
AT1G49760	PAB8	Gene Expression
AT1G66380	MYB114	Gene Expression
AT1G73650	AT1G73650	Gene Expression
AT1G01700	ATROPGEF2	Gene Expression
AT1G22090	EMB2204	Gene Expression
AT1G60300	AT1G60300	Gene Expression
AT1G13740	AFP2	Gene Expression
AT1G07920	A1	Gene Expression
AT1G73320	AT1G73320	Gene Expression
AT1G55175	AT1G55175	Gene Expression
AT1G52230	PSAH2	Gene Expression
AT1G67390	AT1G67390	Gene Expression
AT1G49580	CRK8	Gene Expression
AT1G61090	AT1G61090	Gene Expression
AT1G63590	CRRSP5	Gene Expression
AT1G54530	AT1G54530	Gene Expression
AT1G23037	AT1G23037	Gene Expression
AT1G11320	AT1G11320	Gene Expression
AT1G11540	AT1G11540	Gene Expression
AT1G54150	SPL2	Gene Expression
AT1G27120	GALT4	Gene Expression
AT1G54440	AT1G54440	Gene Expression
AT1G61130	SCPL32	Gene Expression
AT1G23220	AT1G23220	Gene Expression
AT1G16390	Oct-03	Gene Expression
AT1G49620	KRP7	Gene Expression
AT1G34290	AtRLP5	Gene Expression
AT1G20850	XCP2	Gene Expression
AT1G12120	AT1G12120	Gene Expression
AT1G50325	AT1G50325	Gene Expression
AT1G80525	AT1G80525	Gene Expression
AT1G22440	AT1G22440	Gene Expression
AT1G48660	AT1G48660	Gene Expression
AT1G71360	AT1G71360	Gene Expression
AT1G01530	AGL28	Gene Expression
AT1G76340	GONST3	Gene Expression
AT1G26100	CYB561D	Gene Expression
AT1G19700	BLH10	Gene Expression
AT1G05770	JAL2	Gene Expression
AT1G07490	RTFL3	Gene Expression
AT1G06030	AT1G06030	Gene Expression
AT1G55260	AT1G55260	Gene Expression
AT1G05030	AT1G05030	Gene Expression
AT1G68680	AT1G68680	Gene Expression
AT1G80120	AT1G80120	Gene Expression
AT1G02400	GA2OX6	Gene Expression
AT1G24000	AT1G24000	Gene Expression
AT1G67540	AT1G67540	Gene Expression
AT1G29920	LHCB1.1	Gene Expression
AT1G32900	GBSS1	Gene Expression
AT1G34400	AT1G34400	Gene Expression
AT1G10690	SMR8	Gene Expression
AT1G15015	AT1G15015	Gene Expression
AT1G47410	AT1G47410	Gene Expression
AT1G25145	LPXC5	Gene Expression
AT1G08350	TMN5	Gene Expression
AT1G26240	AT1G26240	Gene Expression
AT1G11070	AT1G11070	Gene Expression
AT1G34805	AT1G34805	Gene Expression
AT1G27045	AT1G27045	Gene Expression
AT1G74310	CLPB1	Gene Expression
AT1G11905	AT1G11905	Gene Expression
AT1G68350	AT1G68350	Gene Expression
AT1G61215	BRD4	Gene Expression
AT1G51970	AT1G51970	Gene Expression
AT1G61097	AT1G61097	Gene Expression
AT1G05660	AT1G05660	Gene Expression
AT1G19397	AT1G19397	Gene Expression
AT1G14185	AT1G14185	Gene Expression
AT1G54540	AT1G54540	Gene Expression
AT1G18980	AT1G18980	Gene Expression
AT1G11608	AT1G11608	Gene Expression
AT1G77790	AT1G77790	Gene Expression
AT1G63900	SP1	Gene Expression
AT1G10240	FRS11	Gene Expression
AT1G63535	AT1G63535	Gene Expression
AT1G78160	APUM7	Gene Expression
AT1G22790	AT1G22790	Gene Expression
AT1G24590	ESR2	Gene Expression
AT1G55940	CYP708A1	Gene Expression
AT1G76480	AT1G76480	Gene Expression
AT1G15910	FDM1	Gene Expression
AT1G19110	AT1G19110	Gene Expression
AT1G76920	SKIP15	Gene Expression
AT1G36005	AT1G36005	Gene Expression
AT1G31510	AT1G31510	Gene Expression
AT1G72260	THI2.1	Gene Expression
AT1G01120	KCS1	Gene Expression
AT1G49840	AT1G49840	Gene Expression
AT1G23590	AT1G23590	Gene Expression
AT1G20450	ERD10	Gene Expression
AT1G04220	KCS2	Gene Expression
AT1G17200	AT1G17200	Gene Expression
AT1G18485	PCMP-H8	Gene Expression
AT1G34370	STOP1	Gene Expression
AT1G19360	RRA3	Gene Expression
AT1G55546	AT1G55546	Gene Expression
AT1G31812	ACBP6	Gene Expression
AT1G15700	ATPC2	Gene Expression
AT1G76990	ACR3	Gene Expression
AT1G23400	CAF2	Gene Expression
AT1G09370	AT1G09370	Gene Expression
AT1G32210	DAD1	Gene Expression
AT1G50745	AT1G50745	Gene Expression
AT1G61990	AT1G61990	Gene Expression
AT1G59406	AT1G59406	Gene Expression
AT1G49640	CXE3	Gene Expression
AT1G62935	AT1G62935	Gene Expression
AT1G07747	AT1G07747	Gene Expression
AT1G68080	AT1G68080	Gene Expression
AT1G49970	CLPR1	Gene Expression
AT1G72930	TIR	Gene Expression
AT1G70170	2MMP	Gene Expression
AT1G30600	SBT2.1	Gene Expression
AT1G54500	AT1G54500	Gene Expression
AT1G34550	EMB2756	Gene Expression
AT1G58410	RXW24L	Gene Expression
AT1G22600	AT1G22600	Gene Expression
AT1G21280	AT1G21280	Gene Expression
AT1G69390	MINE1	Gene Expression
AT1G52810	AT1G52810	Gene Expression
AT1G70290	TPS8	Gene Expression
AT1G35895	AT1G35895	Gene Expression
AT1G48780	AT1G48780	Gene Expression
AT1G14640	AT1G14640	Gene Expression
AT1G63480	AHL12	Gene Expression
AT1G70944	AT1G70944	Gene Expression
AT1G72230	AT1G72230	Gene Expression
AT1G34825	AT1G34825	Gene Expression
AT1G21340	DOF1.2	Gene Expression
AT1G56420	AT1G56420	Gene Expression
AT1G10630	ATARFA1F	Gene Expression
AT1G03950	VPS2.3	Gene Expression
AT1G60970	AT1G60970	Gene Expression
AT1G34930	AT1G34930	Gene Expression
AT1G06140	PCMP-E61	Gene Expression
AT1G13250	GATL3	Gene Expression
AT1G63540	AT1G63540	Gene Expression
AT1G28000	AT1G28000	Gene Expression
AT1G23410	RPS27AA	Gene Expression
AT1G35660	AT1G35660	Gene Expression
AT1G22590	AGL87	Gene Expression
AT1G60380	AT1G60380	Gene Expression
AT1G76360	AT1G76360	Gene Expression
AT1G15940	AT1G15940	Gene Expression
AT1G22870	AT1G22870	Gene Expression
AT1G16640	AT1G16640	Gene Expression
AT1G47570	AT1G47570	Gene Expression
AT1G70110	LECRK51	Gene Expression
AT1G65440	SPT6	Gene Expression
AT1G10330	PCMP-E71	Gene Expression
AT1G57775	AT1G57775	Gene Expression
AT1G72970	HTH	Gene Expression
AT1G11850	AT1G11850	Gene Expression
AT1G11720	ATSS3	Gene Expression
AT1G49390	AT1G49390	Gene Expression
AT1G04895	AT1G04895	Gene Expression
AT1G14453	AT1G14453	Gene Expression
AT1G05783	AT1G05783	Gene Expression
AT1G52640	AT1G52640	Gene Expression
AT1G51630	MSR2	Gene Expression
AT1G51070	bHLH115	Gene Expression
AT1G32490	ESP3	Gene Expression
AT1G02690	IMPA-6	Gene Expression
AT1G22470	AT1G22470	Gene Expression
AT1G52520	FRS6	Gene Expression
AT1G66340	ETR1	Gene Expression
AT1G06530	PMD2	Gene Expression
AT1G14860	NUDT18	Gene Expression
AT1G78810	AT1G78810	Gene Expression
AT1G21320	NSRB	Gene Expression
AT1G27250	AT1G27250	Gene Expression
AT1G51120	AT1G51120	Gene Expression
AT1G77360	AT1G77360	Gene Expression
AT1G54120	AT1G54120	Gene Expression
AT1G08910	AT1G08910	Gene Expression
AT1G49010	AT1G49010	Gene Expression
AT1G71880	SUC1	Gene Expression
AT1G22500	ATL15	Gene Expression
AT1G13930	AT1G13930	Gene Expression
AT1G16540	SIR3	Gene Expression
AT1G21323	AT1G21323	Gene Expression
AT1G22160	FLZ5	Gene Expression
AT1G51950	IAA18	Gene Expression
AT1G31440	SH3P1	Gene Expression
AT1G74850	PTAC2	Gene Expression
AT1G44191	AT1G44191	Gene Expression
AT1G23710	AT1G23710	Gene Expression
AT1G53520	FAP3	Gene Expression
AT1G32150	BZIP68	Gene Expression
AT1G12740	CYP87A2	Gene Expression
AT1G12080	AT1G12080	Gene Expression
AT1G14220	AT1G14220	Gene Expression
AT1G47470	AT1G47470	Gene Expression
AT1G06620	AT1G06620	Gene Expression
AT1G12100	AT1G12100	Gene Expression
AT1G69690	TCP15	Gene Expression
AT1G67210	AT1G67210	Gene Expression
AT1G74630	AT1G74630	Gene Expression
AT1G16950	CEP13	Gene Expression
AT1G65740	AT1G65740	Gene Expression
AT1G09180	ATSAR1	Gene Expression
AT1G70120	AT1G70120	Gene Expression
AT1G30650	WRKY14	Gene Expression
AT1G73880	UGT89B1	Gene Expression
AT1G76810	AT1G76810	Gene Expression
AT1G18560	AT1G18560	Gene Expression
AT1G15050	IAA34	Gene Expression
AT1G23180	AT1G23180	Gene Expression
AT1G53910	RAP2-12	Gene Expression
AT1G12520	CCS	Gene Expression
AT1G68830	STN7	Gene Expression
AT1G03030	AT1G03030	Gene Expression
AT1G04690	KAB1	Gene Expression
AT1G13710	CYP78A5	Gene Expression
AT1G74910	AT1G74910	Gene Expression
AT1G61230	AT1G61230	Gene Expression
AT1G62530	AT1G62530	Gene Expression
AT1G63500	BSK7	Gene Expression
AT1G49270	PERK7	Gene Expression
AT1G60340	AT1G60340	Gene Expression
AT1G52120	JAL12	Gene Expression
AT1G64670	BDG1	Gene Expression
AT1G51660	MKK4	Gene Expression
AT1G08065	ACA5	Gene Expression
AT1G57620	CYB	Gene Expression
AT1G62390	Phox2	Gene Expression
AT1G61310	AT1G61310	Gene Expression
AT1G62350	AT1G62350	Gene Expression
AT1G14060	AT1G14060	Gene Expression
AT1G27770	ACA1	Gene Expression
AT1G70820	AT1G70820	Gene Expression
AT1G72350	AT1G72350	Gene Expression
AT1G79440	ALDH5F1	Gene Expression
AT1G53990	GLIP3	Gene Expression
AT1G35183	AT1G35183	Gene Expression
AT1G54620	AT1G54620	Gene Expression
AT1G25277	AT1G25277	Gene Expression
AT1G06170	BHLH89	Gene Expression
AT1G21790	AT1G21790	Gene Expression
AT1G73710	AT1G73710	Gene Expression
AT1G05680	UGT74E2	Gene Expression
AT1G51965	ABO5	Gene Expression
AT1G16700	AT1G16700	Gene Expression
AT1G64970	VTE4	Gene Expression
AT1G01960	BIG3	Gene Expression
AT1G73200	AT1G73200	Gene Expression
AT1G29418	AT1G29418	Gene Expression
AT1G09350	GOLS3	Gene Expression
AT1G75380	BBD1	Gene Expression
AT1G07090	LSH6	Gene Expression
AT1G67020	AT1G67020	Gene Expression
AT1G31850	AT1G31850	Gene Expression
AT1G14600	AT1G14600	Gene Expression
AT1G03220	AT1G03220	Gene Expression
AT1G08600	ATRX	Gene Expression
AT1G05087	AT1G05087	Gene Expression
AT1G61710	AT1G61710	Gene Expression
AT1G31330	PSAF	Gene Expression
AT1G28600	AT1G28600	Gene Expression
AT1G23310	GGAT1	Gene Expression
AT1G06730	AT1G06730	Gene Expression
AT1G75400	AT1G75400	Gene Expression
AT1G34860	AT1G34860	Gene Expression
AT1G48330	AT1G48330	Gene Expression
AT1G10588	AT1G10588	Gene Expression
AT1G06070	AT1G06070	Gene Expression
AT1G77440	PBC2	Gene Expression
AT1G11765	AT1G11765	Gene Expression
AT1G27860	AT1G27860	Gene Expression
AT1G33070	AT1G33070	Gene Expression
AT1G29170	SCAR3	Gene Expression
AT1G27630	CYCT1-3	Gene Expression
AT1G33720	CYP76C6	Gene Expression
AT1G61570	TIM13	Gene Expression
AT1G09090	RBOHB	Gene Expression
AT1G68250	AT1G68250	Gene Expression
AT1G24060	AT1G24060	Gene Expression
AT1G63055	AT1G63055	Gene Expression
AT1G68720	TADA	Gene Expression
AT1G30580	YchF1	Gene Expression
AT1G04130	TPR2	Gene Expression
AT1G45545	AT1G45545	Gene Expression
AT1G79870	HPR2	Gene Expression
AT1G57790	AT1G57790	Gene Expression
AT1G62800	ASP4	Gene Expression
AT1G16570	AT1G16570	Gene Expression
AT1G70140	FH8	Gene Expression
AT1G33970	IAN9	Gene Expression
AT1G03687	AT1G03687	Gene Expression
AT1G45221	AT1G45221	Gene Expression
AT1G30755	AT1G30755	Gene Expression
AT1G09020	SNF4	Gene Expression
AT1G74160	AT1G74160	Gene Expression
AT1G23420	INO	Gene Expression
AT1G70330	ENT1	Gene Expression
AT1G49340	PI4KA1	Gene Expression
AT1G09710	AT1G09710	Gene Expression
AT1G49710	FUT12	Gene Expression
AT1G64080	MAKR2	Gene Expression
AT1G17080	AT1G17080	Gene Expression
AT1G76950	PRAF1	Gene Expression
AT1G05690	BT3	Gene Expression
AT1G51055	AT1G51055	Gene Expression
AT1G07060	AT1G07060	Gene Expression
AT1G72030	AT1G72030	Gene Expression
AT1G79010	AT1G79010	Gene Expression
AT1G60640	AT1G60640	Gene Expression
AT1G61060	AT1G61060	Gene Expression
AT1G28180	AT1G28180	Gene Expression
AT1G02900	RALF1	Gene Expression
AT1G03210	AT1G03210	Gene Expression
AT1G70620	AT1G70620	Gene Expression
AT1G02160	AT1G02160	Gene Expression
AT1G53165	ATMAP4K ALPHA1	Gene Expression
AT1G31450	AT1G31450	Gene Expression
AT1G63930	ROH1	Gene Expression
AT1G05890	ARI5	Gene Expression
AT1G68590	AT1G68590	Gene Expression
AT1G62170	AT1G62170	Gene Expression
AT1G06710	AT1G06710	Gene Expression
AT1G02800	CEL2	Gene Expression
AT1G27670	AT1G27670	Gene Expression
AT1G14910	AT1G14910	Gene Expression
AT1G12850	AT1G12850	Gene Expression
AT1G75470	PUP15	Gene Expression
AT1G79660	AT1G79660	Gene Expression
AT1G14300	AT1G14300	Gene Expression
AT1G75640	AT1G75640	Gene Expression
AT1G70410	BCA4	Gene Expression
AT1G05065	CLE20	Gene Expression
AT1G55130	TMN6	Gene Expression
AT1G24580	AT1G24580	Gene Expression
AT1G01400	AT1G01400	Gene Expression
AT1G77093	AT1G77093	Gene Expression
AT1G07550	AT1G07550	Gene Expression
AT1G32610	AT1G32610	Gene Expression
AT1G10417	AT1G10417	Gene Expression
AT1G51880	RHS6	Gene Expression
AT1G63010	AT1G63010	Gene Expression
AT1G77240	AEE4	Gene Expression
AT1G31020	ATO2	Gene Expression
AT1G24577	AT1G24577	Gene Expression
AT1G78915	AT1G78915	Gene Expression
AT1G44100	AAP5	Gene Expression
AT1G75180	AT1G75180	Gene Expression
AT1G27008	AT1G27008	Gene Expression
AT1G43700	VIP1	Gene Expression
AT1G09770	CDC5	Gene Expression
AT1G53690	AT1G53690	Gene Expression
AT1G55000	AT1G55000	Gene Expression
AT1G51610	MTPC4	Gene Expression
AT1G53655	AT1G53655	Gene Expression
AT1G10060	ATBCAT-1	Gene Expression
AT1G06660	JASON	Gene Expression
AT1G26762	AT1G26762	Gene Expression
AT1G67420	AT1G67420	Gene Expression
AT1G75530	AT1G75530	Gene Expression
AT1G63380	AT1G63380	Gene Expression
AT1G07902	AT1G07902	Gene Expression
AT1G10865	AT1G10865	Gene Expression
AT1G09800	AT1G09800	Gene Expression
AT1G48750	AT1G48750	Gene Expression
AT1G80760	NIP6-1	Gene Expression
AT1G79590	SYP52	Gene Expression
AT1G36000	LBD5	Gene Expression
AT1G09820	AT1G09820	Gene Expression
AT1G65960	GAD2	Gene Expression
AT1G04750	VAMP721	Gene Expression
AT1G68850	PER11	Gene Expression
AT1G23200	PME6	Gene Expression
AT1G74800	GALT5	Gene Expression
AT1G44160	AT1G44160	Gene Expression
AT1G02510	TPK4	Gene Expression
AT1G14970	OFUT4	Gene Expression
AT1G20230	PCMP-H21	Gene Expression
AT1G11910	APA1	Gene Expression
AT1G51460	ABCG13	Gene Expression
AT1G74200	AtRLP16	Gene Expression
AT1G32850	UBP11	Gene Expression
AT1G05700	AT1G05700	Gene Expression
AT1G13270	MAP1B	Gene Expression
AT1G79820	SGB1	Gene Expression
AT1G57906	AT1G57906	Gene Expression
AT1G24256	AT1G24256	Gene Expression
AT1G54070	AT1G54070	Gene Expression
AT1G59910	FH7	Gene Expression
AT1G13990	AT1G13990	Gene Expression
AT1G01210	AT1G01210	Gene Expression
AT1G77770	AT1G77770	Gene Expression
AT1G34015	AT1G34015	Gene Expression
AT1G49360	AT1G49360	Gene Expression
AT1G78490	CYP708A3	Gene Expression
AT1G65346	AT1G65346	Gene Expression
AT1G77530	AT1G77530	Gene Expression
AT1G77450	NAC032	Gene Expression
AT1G49900	AT1G49900	Gene Expression
AT1G09160	AT1G09160	Gene Expression
AT1G66850	AT1G66850	Gene Expression
AT1G53885	FLZ17	Gene Expression
AT1G06590	APC5	Gene Expression
AT1G56045	RPL41G	Gene Expression
AT1G70360	AT1G70360	Gene Expression
AT1G67770	TEL2	Gene Expression
AT1G53080	AT1G53080	Gene Expression
AT1G07750	AT1G07750	Gene Expression
AT1G18210	CML27	Gene Expression
AT1G71020	PUB10	Gene Expression
AT1G60010	AT1G60010	Gene Expression
AT1G21530	AEE10	Gene Expression
AT1G74060	RPL6B	Gene Expression
AT1G79915	AT1G79915	Gene Expression
AT1G25390	LRK10L-1.1	Gene Expression
AT1G14410	WHY1	Gene Expression
AT1G06225	CLE3	Gene Expression
AT1G24570	AT1G24570	Gene Expression
AT1G49600	ATRBP47A	Gene Expression
AT1G17760	CSTF77	Gene Expression
AT1G15430	AT1G15430	Gene Expression
AT1G21380	TOL3	Gene Expression
AT1G77000	SKP2B	Gene Expression
AT1G66940	AT1G66940	Gene Expression
AT1G77220	AT1G77220	Gene Expression
AT1G03475	CPX1	Gene Expression
AT1G71180	AT1G71180	Gene Expression
AT1G70500	AT1G70500	Gene Expression
AT1G11145	AT1G11145	Gene Expression
AT1G17550	HAB2	Gene Expression
AT1G44224	AT1G44224	Gene Expression
AT1G02430	ATARFD1B	Gene Expression
AT1G74290	AT1G74290	Gene Expression
AT1G03370	AT1G03370	Gene Expression
AT1G52300	RPL37B	Gene Expression
AT1G48980	AT1G48980	Gene Expression
AT1G10950	TMN1	Gene Expression
AT1G04090	AT1G04090	Gene Expression
AT1G05360	KMS2	Gene Expression
AT1G23790	AT1G23790	Gene Expression
AT1G21722	AT1G21722	Gene Expression
AT1G18590	SOT17	Gene Expression
AT1G57820	ORTH2	Gene Expression
AT1G08570	ACHT4	Gene Expression
AT1G72110	AT1G72110	Gene Expression
AT1G02330	CSU2	Gene Expression
AT1G06200	AT1G06200	Gene Expression
AT1G18020	AT1G18020	Gene Expression
AT1G65470	FAS1	Gene Expression
AT1G09450	HASPIN	Gene Expression
AT1G51100	AT1G51100	Gene Expression
AT1G80200	AT1G80200	Gene Expression
AT1G30820	AT1G30820	Gene Expression
AT1G01450	AT1G01450	Gene Expression
AT1G78410	VQ10	Gene Expression
AT1G65690	NHL6	Gene Expression
AT1G11950	AT1G11950	Gene Expression
AT1G32350	AOX3	Gene Expression
AT1G45233	THO5A	Gene Expression
AT1G73620	AT1G73620	Gene Expression
AT1G79090	PAT1	Gene Expression
AT1G13150	CYP86C4	Gene Expression
AT1G79540	AT1G79540	Gene Expression
AT1G50180	AT1G50180	Gene Expression
AT1G29350	AT1G29350	Gene Expression
AT1G66700	PXMT1	Gene Expression
AT1G06130	GLX2-4	Gene Expression
AT1G43600	AT1G43600	Gene Expression
AT1G08770	PRA1E	Gene Expression
AT1G60780	AP1M2	Gene Expression
AT1G70680	PXG5	Gene Expression
AT1G79040	PSBR	Gene Expression
AT1G16340	ATKDSA2	Gene Expression
AT1G36627	AT1G36627	Gene Expression
AT1G08920	ESL1	Gene Expression
AT1G35230	AGP5	Gene Expression
AT1G13470	AT1G13470	Gene Expression
AT1G27740	BHLH54	Gene Expression
AT1G32770	NAC012	Gene Expression
AT1G04290	AT1G04290	Gene Expression
AT1G05150	AT1G05150	Gene Expression
AT1G65670	CYP702A1	Gene Expression
AT1G53570	MAPKKK3	Gene Expression
AT1G60390	PGL2	Gene Expression
AT1G58684	RPS2B	Gene Expression
AT1G06475	AT1G06475	Gene Expression
AT1G17350	AT1G17350	Gene Expression
AT1G50420	SCL3	Gene Expression
AT1G05450	AT1G05450	Gene Expression
AT1G60470	GOLS4	Gene Expression
AT1G45248	AT1G45248	Gene Expression
AT1G79360	Oct-02	Gene Expression
AT1G76710	ASHH1	Gene Expression
